Name,Length_V1,Glyco(Nx[ST])_V1,NP[ST]_V1,NN[ST][ST]_V1,Charge_V1,Length_V2,Glyco(Nx[ST])_V2,NP[ST]_V2,NN[ST][ST]_V2,Charge_V2,Length_V1V2,Glyco(Nx[ST])_V1V2,NP[ST]_V1V2,NN[ST][ST]_V1V2,Charge_V1V2,Length_V3,Glyco(Nx[ST])_V3,NP[ST]_V3,NN[ST][ST]_V3,Charge_V3,Length_V4,Glyco(Nx[ST])_V4,NP[ST]_V4,NN[ST][ST]_V4,Charge_V4,Length_V5,Glyco(Nx[ST])_V5,NP[ST]_V5,NN[ST][ST]_V5,Charge_V5
01_AE..x.CON_01_AE_2010S_RE1.,17,0,0,0,-1,40,0,0,0,2,55,0,0,0,1,37,0,0,0,3,30,0,0,0,1,11,0,0,0,0
01_AE..x.CON_01_AE_2010S_RE2.,27,0,0,0,-1,40,0,0,0,2,65,0,0,0,1,37,0,0,0,3,30,0,0,0,1,11,0,0,0,0
01_AE..x.P08.,29,0,0,0,-1,41,0,0,0,1,68,0,0,0,0,37,0,0,0,3,25,0,0,0,2,12,0,0,0,0
02A1.CM.2004.242_14.EU513188,26,0,0,0,-3,43,0,0,0,2,67,0,0,0,-1,37,0,0,0,5,33,0,0,0,-2,15,0,0,0,-1
02A1.CM.2004.269_12.EU513194,27,0,0,0,-1,44,0,0,0,0,69,0,0,0,-1,37,0,0,0,6,26,1,0,0,0,13,0,0,0,-1
02A1.CM.2004.T257_31.EU513185,35,0,0,0,-1,43,0,0,0,3,76,0,0,0,2,37,0,0,0,5,36,0,0,0,-1,14,0,0,0,-2
02A1.CM.2005.T280_5.EU513183,19,0,0,0,-1,45,0,0,0,3,62,0,0,0,2,37,0,0,0,4,34,0,0,0,-1,12,0,0,0,0
02A1.SN.1999.2843_P5_1.HM215282,25,0,0,0,-2,42,0,0,0,3,65,0,0,0,1,36,0,0,0,3,35,0,1,0,-1,12,0,0,0,0
02_AG.BE.1993.VI1090.HQ912710,23,0,0,0,-1,43,1,0,0,2,64,1,0,0,1,37,0,0,0,5,30,0,0,0,-1,12,1,0,0,0
02_AG.BE.1993.VI1090_N276D.,23,0,0,0,-1,43,1,0,0,2,64,1,0,0,1,37,0,0,0,5,30,0,0,0,-1,12,1,0,0,0
02_AG.CH.2011.S50725_295WK_C60.PQ282694,23,0,0,0,-2,53,1,0,0,2,74,1,0,0,0,37,0,0,0,3,37,0,0,0,-3,12,1,0,0,-1
02_AG.CI.1999.928_28.EU513199,27,0,0,0,-4,47,0,0,0,4,72,0,0,0,0,37,0,0,0,4,35,0,0,0,0,13,0,0,0,-1
02_AG.CI.1999.928_28_L669S.,27,0,0,0,-4,47,0,0,0,4,72,0,0,0,0,37,0,0,0,4,35,0,0,0,0,13,0,0,0,-1
02_AG.CI.1999.928_28_Y681H.,27,0,0,0,-4,47,0,0,0,4,72,0,0,0,0,37,0,0,0,4,35,0,0,0,0,13,0,0,0,-1
02_AG.CM.2004.211_9.EU513187,36,1,0,0,-1,42,1,0,0,2,76,2,0,0,1,37,0,0,0,5,32,2,0,0,-3,12,0,0,0,-1
02_AG.CM.2004.235_47.EU513195,24,0,0,0,0,42,0,0,0,0,64,0,0,0,0,36,0,0,0,4,29,0,0,0,0,13,0,0,0,0
02_AG.CM.2004.263_8.EU513182,31,0,0,0,-1,53,0,0,0,2,82,0,0,0,1,37,0,0,0,3,37,1,0,0,-2,12,1,0,0,0
02_AG.CM.2004.T250_4.PV576767,24,0,0,0,0,41,0,0,0,4,63,0,0,0,4,37,0,0,0,5,36,0,0,0,-2,11,0,0,0,0
02_AG.CM.2004.T251_18.EU513196,26,1,0,0,1,50,0,0,0,-1,74,1,0,0,0,37,0,0,0,4,32,0,0,0,-1,13,0,0,0,1
02_AG.CM.2004.T253_11.EU513191,27,0,0,0,-3,42,0,0,0,4,67,0,0,0,1,37,0,0,0,6,36,0,0,0,-2,12,0,0,0,0
02_AG.CM.2004.T253_11_L669S.,27,0,0,0,-3,42,0,0,0,4,67,0,0,0,1,37,0,0,0,6,36,0,0,0,-2,12,0,0,0,0
02_AG.CM.2004.T253_11_Y681H.,27,0,0,0,-3,42,0,0,0,4,67,0,0,0,1,37,0,0,0,6,36,0,0,0,-2,12,0,0,0,0
02_AG.CM.2004.T255_34.EU513184,30,1,0,0,-2,42,0,0,0,3,70,1,0,0,1,37,0,0,0,3,36,0,0,0,-2,12,0,0,0,0
02_AG.CM.2005.T278_50.EU513198,28,0,0,0,2,51,0,0,0,1,77,0,0,0,3,37,0,0,0,3,40,0,0,0,1,12,0,0,0,-2
02_AG.FR.1991.DJ263_8.EU855130,38,0,0,0,-2,42,0,0,0,2,78,0,0,0,0,37,0,0,0,4,35,0,0,0,-2,12,1,0,0,0
02_AG.FR.1997.FR_1997_51.MH742769,29,1,0,0,-1,41,1,0,0,1,68,2,0,0,0,37,0,0,0,3,36,0,0,0,-1,12,1,0,0,-1
02_AG.FR.1999.FR_1999_46.MH742764,32,0,0,0,-1,53,0,0,0,5,83,0,0,0,4,37,0,0,0,4,36,1,0,0,-2,12,0,0,0,0
02_AG.FR.2000.FR_2000_45.MH742763,21,0,0,0,-1,49,1,0,0,4,68,1,0,0,3,37,0,0,0,2,28,0,0,0,-2,12,0,0,0,-2
02_AG.FR.2001.FR_2001_48.MH742766,28,1,0,0,-2,42,0,0,0,3,68,1,0,0,1,37,0,0,0,4,26,0,0,0,-3,13,0,0,0,1
02_AG.FR.2001.FR_2001_49.MH742767,19,0,0,0,-1,39,0,0,0,3,56,0,0,0,2,37,0,0,0,4,38,0,0,0,-3,12,0,0,0,0
02_AG.FR.2001.FR_2001_47.MH742765,29,0,0,0,-2,45,0,0,0,6,72,0,0,0,4,37,0,0,0,5,36,2,0,0,-1,11,0,0,0,0
02_AG.FR.2001.FR_2001_56.MH742771,25,0,0,0,-1,46,2,0,0,4,69,2,0,0,3,37,0,0,0,4,35,1,0,0,-2,13,0,0,0,-1
02_AG.FR.2001.FR_2001_54.MH742770,31,0,0,0,0,41,0,0,0,2,70,0,0,0,2,37,0,0,0,4,33,0,0,0,-4,13,0,0,0,1
02_AG.FR.2001.FR_2001_50.MH742768,26,0,0,0,0,49,0,0,0,-1,73,0,0,0,-1,37,0,0,0,3,32,0,0,0,-1,16,0,0,0,-1
02_AG.FR.2002.FR_2002_41.MH742762,31,1,0,0,-1,44,0,0,0,0,73,1,0,0,-1,37,0,0,0,5,21,0,0,0,-1,12,0,0,0,0
02_AG.FR.2008.FR_2008_66.MH742773,23,0,0,0,-2,45,0,0,0,1,66,0,0,0,-1,37,0,0,0,4,31,0,0,0,-3,11,1,0,0,0
02_AG.FR.2008.FR_2008_67.MH742774,31,0,0,0,0,47,0,0,0,0,76,0,0,0,0,37,0,0,0,4,33,0,0,0,-3,13,0,0,0,-1
02_AG.FR.2009.FR_2009_71.MH742775,16,0,0,0,-1,42,0,0,0,3,56,0,0,0,2,37,0,0,0,4,34,0,0,0,-2,12,0,0,0,0
02_AG.FR.2009.FR_2009_73.MH742776,28,0,0,0,-2,43,0,0,0,2,69,0,0,0,0,37,0,0,0,4,33,0,0,0,-1,12,1,0,0,0
02_AG.FR.2009.FR_2009_64.MH742772,16,0,0,0,0,40,1,0,0,1,54,1,0,0,1,36,0,0,0,4,32,0,0,0,-1,13,0,0,0,-1
02_AG.FR.2009.FR_2009_77.MH742779,33,0,0,0,-1,61,0,0,0,4,92,0,0,0,3,37,0,0,0,5,32,0,0,0,-3,12,0,0,0,-2
02_AG.FR.2009.FR_2009_76.MH742778,32,0,0,0,1,42,0,0,0,2,72,0,0,0,3,37,0,0,0,3,33,0,0,0,-1,15,0,0,0,1
02_AG.FR.2010.FR_2010_74.MH742777,16,0,0,0,-1,44,0,0,0,2,58,0,0,0,1,37,0,0,0,4,28,0,0,0,0,13,0,0,0,0
02_AG.FR.2011.FR_2011_167.MH742751,30,0,0,0,-1,53,0,0,0,4,81,0,0,0,3,37,0,0,0,4,28,0,0,0,1,14,0,0,0,-2
02_AG.FR.2012.FR_2012_181.MH742761,19,0,0,0,-2,46,0,0,0,2,63,0,0,0,0,37,0,0,0,3,29,1,0,0,0,15,1,0,0,-1
02_AG.FR.2012.FR_2012_172.MH742754,26,0,0,0,-1,45,0,0,0,2,69,0,0,0,1,37,0,0,0,5,31,1,0,0,-1,13,0,0,0,0
02_AG.FR.2012.FR_2012_178.MH742758,25,0,0,0,0,47,0,0,0,1,70,0,0,0,1,37,0,0,0,5,34,1,0,0,-3,12,0,0,0,0
02_AG.FR.2012.FR_2012_168.MH742752,29,2,0,0,-2,43,0,0,0,3,70,2,0,0,1,37,0,0,0,3,35,0,0,0,-1,12,0,0,0,0
02_AG.FR.2012.FR_2012_173.MH742755,26,0,0,0,1,44,0,0,0,7,68,0,0,0,8,37,0,0,0,3,32,1,0,0,-1,11,0,0,0,-1
02_AG.FR.2012.FR_2012_164.MH742749,32,1,0,0,-2,44,1,0,0,1,74,2,0,0,-1,37,0,0,0,4,29,0,0,0,1,13,0,0,0,-1
02_AG.FR.2012.FR_2012_177.MH742757,16,0,0,0,-1,44,0,0,0,0,58,0,0,0,-1,37,0,0,0,5,29,0,0,0,-2,17,0,0,0,0
02_AG.FR.2012.FR_2012_180.MH742760,14,0,0,0,-1,46,0,0,0,1,58,0,0,0,0,37,0,0,0,4,31,0,0,0,0,15,0,0,0,-1
02_AG.FR.2012.FR_2012_161.MH742747,33,0,0,0,-2,47,0,0,0,3,78,0,0,0,1,37,0,0,0,4,29,0,0,0,-2,12,0,0,0,0
02_AG.FR.2012.FR_2012_162.MH742748,34,0,0,0,-2,42,0,0,0,1,74,0,0,0,-1,37,0,0,0,6,34,0,0,0,-1,15,0,0,0,-2
02_AG.FR.2012.FR_2012_179.MH742759,29,1,0,0,-1,51,0,0,0,1,78,1,0,0,0,37,0,0,0,4,31,0,0,0,0,9,0,0,0,-1
02_AG.FR.2012.FR_2012_171.MH742753,31,0,0,0,1,43,0,0,0,0,72,0,0,0,1,37,0,0,0,7,32,0,0,0,-2,13,0,0,0,-3
02_AG.FR.2012.FR_2012_176.MH742756,26,0,0,0,-2,46,0,0,0,2,70,0,0,0,0,37,0,0,0,5,29,0,0,0,-1,13,0,0,0,-2
02_AG.FR.2012.FR_2012_166.MH742750,25,0,0,0,-2,41,0,0,0,2,64,0,0,0,0,37,0,0,0,3,36,0,0,0,-5,12,0,0,0,-2
02_AG.FR.x.KON.AF321079,32,0,0,0,-2,51,2,0,0,2,81,2,0,0,0,37,0,0,0,8,30,0,0,0,0,13,1,0,0,0
02_AG.NG.2006.SC12_EC10.PQ203499,23,0,0,0,0,40,0,0,0,1,61,0,0,0,1,36,0,0,0,5,28,0,0,0,-2,16,0,0,0,2
02_AG.NG.2006.SC12_EC4.PQ203494,23,0,0,0,0,40,0,0,0,1,61,0,0,0,1,36,0,0,0,5,28,0,0,0,-2,16,0,0,0,2
02_AG.NG.2006.SC12_EC5.PQ203495,23,0,0,0,0,40,0,0,0,1,61,0,0,0,1,36,0,0,0,5,28,0,0,0,-2,16,0,0,0,2
02_AG.NG.2006.SC12_EC6.PQ203496,23,0,0,0,0,40,0,0,0,1,61,0,0,0,1,36,0,0,0,5,28,0,0,0,-2,16,0,0,0,2
02_AG.NG.2006.SC12_EC8.PQ203497,23,0,0,0,0,40,0,0,0,1,61,0,0,0,1,36,0,0,0,5,28,0,0,0,-2,16,0,0,0,2
02_AG.NG.2006.SC12_EC9.PQ203498,23,0,0,0,0,40,0,0,0,1,61,0,0,0,1,36,0,0,0,5,28,0,0,0,-2,16,0,0,0,2
02_AG.NG.2008.SC28_EC1.PQ203519,22,0,0,0,-1,51,0,0,0,5,71,0,0,0,4,37,0,0,0,4,32,0,0,0,-3,11,0,0,0,1
02_AG.NG.2008.SC28_EC10.PQ203522,22,0,0,0,-1,51,0,0,0,5,71,0,0,0,4,37,0,0,0,4,32,0,0,0,-3,11,0,0,0,1
02_AG.NG.2008.SC28_EC4.PQ203520,22,0,0,0,-1,51,0,0,0,5,71,0,0,0,4,37,0,0,0,4,32,0,0,0,-3,11,0,0,0,1
02_AG.NG.2008.SC28_EC7.PQ203521,22,0,0,0,-1,51,0,0,0,5,71,0,0,0,4,37,0,0,0,4,32,0,0,0,-3,11,0,0,0,1
02_AG.NG.2008.SC30_EC11.PQ203526,19,0,0,0,-1,43,0,0,0,2,60,0,0,0,1,36,0,0,0,6,31,0,0,0,0,18,0,0,0,-2
02_AG.NG.2008.SC30_EC9.PQ203525,19,0,0,0,-1,43,0,0,0,2,60,0,0,0,1,36,0,0,0,6,31,0,0,0,0,18,0,0,0,-2
02_AG.NG.2009.SC29_EC1.PQ203523,22,0,0,0,-2,40,0,0,0,3,60,0,0,0,1,37,0,0,0,4,34,0,0,0,-3,12,0,0,0,0
02_AG.NG.2009.SC29_EC2.PQ203524,22,0,0,0,-2,40,0,0,0,3,60,0,0,0,1,37,0,0,0,4,34,0,0,0,-3,12,0,0,0,0
02_AG.NG.2015.126652V01_EC3.PQ203462,25,0,0,0,0,42,0,0,0,3,65,0,0,0,3,36,0,0,0,6,31,0,0,0,-4,13,0,0,0,-1
02_AG.NG.2015.126652V01_EC4.PQ203463,25,0,0,0,0,45,1,0,0,2,68,1,0,0,2,36,0,0,0,6,31,0,0,0,-4,13,0,0,0,-1
02_AG.NG.2015.126652V01_EC5.PQ203464,25,0,0,0,0,42,0,0,0,3,65,0,0,0,3,36,0,0,0,6,31,0,0,0,-4,13,0,0,0,-1
02_AG.NG.2015.126652V01_EC6.PQ203465,25,0,0,0,0,42,0,0,0,3,65,0,0,0,3,36,0,0,0,6,31,0,0,0,-5,13,0,0,0,-1
02_AG.SN.1999.1105_P17_1.HM215264,26,0,0,0,-2,44,0,0,0,2,68,0,0,0,0,37,0,0,0,5,31,0,0,0,0,11,0,0,0,0
02_AG.SN.1999.3169_P4.HM215290,29,1,0,0,0,42,0,0,0,1,69,1,0,0,1,36,0,0,0,7,30,0,0,0,0,12,0,0,0,0
02_AG.SN.1999.3226_P15.HM215291,30,1,0,0,0,41,0,0,0,3,69,1,0,0,3,37,0,0,0,5,30,1,0,0,-1,12,0,0,0,-2
02_AG.SN.1999.3273_P21_1.HM215293,32,0,0,0,-1,41,0,0,0,1,71,0,0,0,0,37,0,0,0,5,32,1,0,0,-1,12,0,0,0,0
02_AG.SN.2000.2705_P18_1.HM215281,30,1,0,0,0,39,1,0,0,3,67,2,0,0,3,37,0,0,0,4,33,0,0,0,-1,13,0,0,0,0
02_AG.SN.2001.3233_P12.HM215292,28,0,0,0,-1,43,0,0,0,1,69,0,0,0,0,37,0,0,0,5,30,0,0,0,0,13,0,0,0,-1
02_AG..x.MGRM_AG_002.MF510462,36,0,0,0,-1,41,0,0,0,0,75,0,0,0,-1,37,0,0,0,7,30,0,0,0,-3,13,0,0,0,0
02C.ZA.2019.V703_1255_260_RE_PBLIB003_S.ON891021,45,0,0,0,3,41,0,0,0,1,84,0,0,0,4,37,0,0,0,4,29,0,0,0,-2,13,0,0,0,0
06_cpx.CH.2001.S30743_346WK_C88.PQ282678,47,1,0,0,1,47,0,0,0,2,92,1,0,0,3,37,0,0,0,4,28,0,0,0,-4,10,0,0,0,0
06_cpx.SN.1999.1656_P21.HM215265,30,1,0,0,-3,41,1,0,0,2,69,2,0,0,-1,37,0,0,0,6,21,0,0,0,0,13,0,0,0,-1
0708.CN.x.SC11_59.HQ326127,25,0,0,0,-2,47,0,0,0,3,70,0,0,0,1,37,0,0,0,4,28,0,0,0,0,13,0,0,0,-1
07_BC.CN.1998.98CN009.AY669747,28,0,0,0,-2,47,0,0,0,2,73,0,0,0,0,37,0,0,0,4,28,0,0,0,2,12,0,0,0,-2
07_BC.CN.2003.BC14.EU363844,34,0,0,0,0,43,0,0,0,2,75,0,0,0,2,37,0,0,0,5,32,0,0,0,-1,14,0,0,0,0
07_BC.CN.2004.CH038_12.EF042692,28,0,0,0,1,41,0,0,0,-2,67,0,0,0,-1,37,0,0,0,5,33,0,0,0,0,14,0,0,0,-1
07_BC.CN.2004.CH064_20.EF117254,33,0,0,0,0,43,0,0,0,3,74,0,0,0,3,37,0,0,0,4,29,0,0,0,1,13,0,0,0,-1
07_BC.CN.2004.CH070_1.EF117255,42,1,0,0,0,44,0,0,0,7,84,1,0,0,7,37,0,0,0,4,30,0,0,0,0,12,0,0,0,1
07_BC.CN.2004.CH091_9.EF117256,25,0,0,0,-1,47,0,0,0,3,70,0,0,0,2,37,0,0,0,4,32,0,0,0,-1,12,0,0,0,-1
07_BC.CN.2004.CH110_2.EF117257,24,0,0,0,0,46,0,0,0,3,68,0,0,0,3,37,0,0,0,4,34,0,0,0,1,12,0,0,0,-3
07_BC.CN.2004.CH111_8.EF117258,33,1,0,0,1,41,0,0,0,0,72,1,0,0,1,37,0,0,0,4,30,0,0,0,0,14,0,0,0,-2
07_BC.CN.2004.CH114_8.EF117264,25,0,0,0,-1,49,0,0,0,1,72,0,0,0,0,37,0,0,0,5,28,0,0,0,1,12,0,0,0,-1
07_BC.CN.2004.CH115_12.EF117263,34,0,0,0,1,48,0,0,0,2,80,0,0,0,3,37,0,0,0,3,30,0,0,0,-1,14,0,0,0,0
07_BC.CN.2004.CH117_4.EF117262,26,0,0,0,0,48,0,0,0,8,72,0,0,0,8,36,0,0,0,3,33,0,0,0,0,12,0,0,0,0
07_BC.CN.2004.CH119_10.EF117261,23,0,0,0,-2,47,0,0,0,3,68,0,0,0,1,37,0,0,0,4,32,0,0,0,0,17,0,0,0,-2
07_BC.CN.2004.CH120_6.EF117260,26,0,0,0,-1,47,0,0,0,1,71,0,0,0,0,37,0,0,0,4,29,0,0,0,-1,13,0,0,0,0
07_BC.CN.2004.CH181_12.EF117259,32,0,0,0,3,47,0,0,0,2,77,0,0,0,5,37,0,0,0,4,31,0,0,0,1,14,0,0,0,-1
07_BC.CN.2005.BC07.EU363837,25,0,0,0,1,50,0,0,0,2,73,0,0,0,3,37,0,0,0,5,28,0,0,0,0,14,0,0,0,-1
07_BC.CN.2005.BC10.EU363840,32,1,0,0,-1,48,0,0,0,2,78,1,0,0,1,37,0,0,0,5,30,0,0,0,2,13,0,0,0,-1
07_BC.CN.2005.BC18.EU363848,28,0,0,0,1,46,0,0,0,2,72,0,0,0,3,37,0,0,0,4,30,0,0,0,-2,13,0,0,0,-3
07_BC.CN.2007.BJOX002000_03_2.HM215364,24,0,0,0,-1,42,0,0,0,2,64,0,0,0,1,37,0,0,0,4,30,0,0,0,0,11,0,0,0,-2
07_BC.CN.2007.BJOX011000_01_3.HM215375,34,0,0,0,-2,41,0,0,0,4,73,0,0,0,2,37,0,0,0,3,30,0,0,0,-1,14,0,0,0,-1
07_BC.CN.2007.BJOX019000_02_1.HM215380,34,0,0,0,-1,41,0,0,0,1,73,0,0,0,0,37,0,0,0,4,30,0,0,0,-1,14,0,0,0,-1
07_BC.CN.2007.BJOX027000_02_1.HM215388,34,0,0,0,-2,45,1,0,0,1,77,1,0,0,-1,37,0,0,0,4,30,0,0,0,1,12,0,0,0,-2
07_BC.CN.2007.BJOX029000_03_1.HM215392,30,0,0,0,-1,41,0,0,0,1,69,0,0,0,0,37,0,0,0,4,30,0,0,0,-1,12,0,0,0,1
07_BC.CN.2007.CNE19.HM215405,24,0,0,0,1,43,0,0,0,3,65,0,0,0,4,37,0,0,0,4,28,0,0,0,0,12,0,0,0,-1
07_BC.CN.2007.CNE20.HM215406,19,0,0,0,0,43,0,0,0,4,60,0,0,0,4,37,0,0,0,5,28,0,0,0,-1,12,0,0,0,-2
07_BC.CN.2007.CNE21.HM215407,28,0,0,0,1,46,0,0,0,4,72,0,0,0,5,37,0,0,0,4,29,0,0,0,2,14,0,0,0,0
07_BC.CN.2007.CNE40.HM215414,35,1,0,0,-1,46,0,0,0,2,79,1,0,0,1,37,0,0,0,3,32,0,0,0,-1,12,0,0,0,0
07_BC.CN.2007.CNE68.HQ699982,24,0,0,0,1,43,0,0,0,3,65,0,0,0,4,37,0,0,0,4,28,0,0,0,0,12,0,0,0,-1
07_BC.CN.2018.SHIV_CNE40.MK558968,35,1,0,0,-1,46,0,0,0,2,79,1,0,0,1,37,0,0,0,3,32,0,0,0,-1,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_1.MK558996,35,1,0,0,2,46,0,0,0,3,79,1,0,0,5,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_10.MK558997,22,0,0,0,1,46,0,0,0,3,66,0,0,0,4,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_16.MK558991,35,1,0,0,2,46,0,0,0,1,79,1,0,0,3,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_17.MK558994,35,1,0,0,2,46,0,0,0,1,79,1,0,0,3,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_2.MK559002,22,0,0,0,1,46,0,0,0,3,66,0,0,0,4,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_21.MK558995,35,1,0,0,2,46,0,0,0,1,79,1,0,0,3,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_25.MK559001,22,0,0,0,1,46,0,0,0,3,66,0,0,0,4,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_27.MK558992,35,1,0,0,2,46,0,0,0,1,79,1,0,0,3,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_28.MK558998,22,0,0,0,1,46,0,0,0,3,66,0,0,0,4,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_3.MK559000,22,0,0,0,1,46,0,0,0,3,66,0,0,0,4,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JB98_W29_6.MK558993,35,1,0,0,2,46,0,0,0,1,79,1,0,0,3,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_1.MK559015,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_11.MK559016,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_12.MK559008,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_14.MK559010,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_16.MK559009,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_17.MK559017,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_19.MK559004,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_2.MK559014,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_20.MK559005,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_3.MK559006,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_4.MK559007,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_5.MK559013,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_7.MK559012,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.2018.SHIV_CNE40_JD14_W29_8.MK559011,35,1,0,0,-1,46,0,0,0,0,79,1,0,0,-1,37,0,0,0,3,32,0,0,0,-2,12,0,0,0,0
07_BC.CN.x.BC02.EU363832,26,0,0,0,0,47,0,0,0,1,71,0,0,0,1,37,0,0,0,4,28,1,0,0,1,14,0,0,0,-2
07_BC.CN.x.BC12.EU363842,36,0,0,0,2,47,0,0,0,0,81,0,0,0,2,37,0,0,0,4,26,0,0,0,-3,13,0,0,0,0
07_BC.CN.x.BC16.EU363846,19,0,0,0,0,47,0,0,0,1,64,0,0,0,1,37,0,0,0,5,31,0,0,0,1,13,0,0,0,-3
07_BC.CN.x.BJ22_5.HQ326125,34,0,0,0,-1,41,0,0,0,3,73,0,0,0,2,37,0,0,0,4,30,0,0,0,0,12,0,0,0,0
07_BC.CN.x.BJ24_3.HQ326126,30,0,0,0,1,46,0,0,0,3,74,0,0,0,4,37,0,0,0,4,30,0,0,0,-1,12,0,0,0,-1
07_BC.CN.x.BJ28_13.MN617362,30,0,0,0,0,47,1,0,0,1,75,1,0,0,1,37,0,0,0,4,30,0,0,0,0,13,0,0,0,-1
07_BC.CN.x.FE.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N133Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N142Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N197D.,22,0,0,0,1,44,0,0,0,1,64,0,0,0,2,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N289D.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N301Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N339Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N355Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N392Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N408Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
07_BC.CN.x.FE_N411Q.,22,0,0,0,1,44,0,0,0,2,64,0,0,0,3,37,0,0,0,4,24,0,0,0,-2,14,0,0,0,-1
